Date,Waste_Type,Temperature,Moisture_Content,pH_Level,Oxygen_Level,Carbon_Nitrogen_Ratio,Nitrogen_Content,Potassium_Content,Phosphorus_Content,Ambient_Humidity,Ambient_Temperature,Waste_Height,Particle_Size,Bulk_Density,Final_Volume_Reduction,Odor_Level,Decomposition_Rate,Time_Elapsed,Maturity_Index,Turning_Frequency
2025-01-04,GREEN,45.0,60.0,6.63,12.49,25.0,1.99,1.27,0.87,70.0,23.91,130.9,48.74,312.98,0.87174,4.24,2.61,33.4,5.949999999999999,3.27
2025-01-05,BROWN,45.0,53.31,7.8,9.33,28.65,1.51,0.96,0.76,66.27,19.35,116.13,41.41,417.9,0.9979439999999999,3.83,1.29,77.36,8.0,6.36
2025-01-06,BROWN,45.0,51.78,6.76,13.83,27.21,1.5,1.47,0.69,70.0,16.4,121.51,42.56,608.66,1.074372,3.61,1.56,68.87,8.0,6.65
2025-01-07,BROWN,45.0,51.71,7.47,6.39,26.34,1.5,0.92,1.0,70.0,15.0,104.49,28.96,640.22,0.5061209999999999,3.68,1.47,34.43,4.913,5.36
2025-01-08,BROWN,45.0,50.93,7.81,7.52,25.58,1.5,0.59,0.56,70.0,23.78,90.0,37.19,404.97,0.9779059999999998,1.0,1.66,58.91,7.551,3.25
2025-01-09,BROWN,45.0,52.45,6.83,12.37,26.37,1.51,1.4,0.93,67.0,23.7,136.63,13.81,496.58,1.345344,4.31,1.56,86.24,8.0,6.0
2025-01-10,GREEN,45.0,60.0,6.51,7.84,25.3,2.0,0.66,0.42,70.0,21.82,135.94,20.43,501.1,1.600152,3.17,2.44,65.58,8.0,5.38
2025-01-11,GREEN,45.0,60.0,7.05,9.29,27.82,2.0,1.48,0.65,70.0,15.0,138.06,26.25,531.67,0.9177860000000001,3.26,2.62,35.03,6.123,4.07
2025-01-12,BROWN,45.0,52.5,7.92,8.84,27.95,1.51,1.22,0.37,67.95,19.31,136.2,17.6,352.71,0.6390399999999999,3.31,1.6,39.94,5.593999999999999,4.54
2025-01-13,GREEN,45.0,60.0,7.83,10.2,29.34,2.0,1.12,0.97,70.0,24.81,119.65,5.0,593.15,0.9115000000000001,2.81,2.5,36.46,6.146,5.66
2025-01-14,GREEN,45.0,60.0,6.64,10.15,29.07,2.0,0.87,0.38,70.0,23.67,125.05,24.67,344.92,1.6132499999999999,2.81,2.5,64.53,8.0,4.1
2025-01-15,BROWN,45.0,51.41,7.24,6.66,28.17,1.5,0.87,0.42,58.61,15.0,135.59,44.13,559.25,0.6533100000000001,2.39,1.53,42.7,5.800000000000001,3.36
2025-01-16,GREEN,45.0,60.0,6.84,9.11,28.96,1.97,0.64,0.86,70.0,15.0,96.6,45.5,635.71,1.5593310000000002,2.73,2.43,64.17,8.0,3.1
2025-01-17,GREEN,45.0,60.0,6.56,13.5,26.91,1.98,1.42,0.91,70.0,17.07,142.65,28.49,332.52,1.2426800000000002,4.04,2.35,52.88,7.638,6.26
2025-01-18,BROWN,45.0,52.4,6.83,8.54,28.18,1.5,0.5,0.89,70.0,21.98,99.76,43.2,540.68,1.100276,3.15,1.64,67.09,8.0,6.09
2025-01-19,GREEN,45.0,60.0,7.09,6.83,26.29,2.0,0.72,0.42,65.43,17.9,93.15,24.83,406.15,1.4737859999999998,3.03,2.46,59.91,8.0,3.32
2025-01-20,BROWN,45.0,51.65,7.77,11.61,27.73,1.51,1.47,0.33,59.64,15.0,139.3,14.35,467.74,0.5073240000000001,1.08,1.34,37.86,5.126,5.9
2025-01-21,GREEN,45.0,60.0,7.16,8.96,28.93,1.98,0.78,1.0,55.09,15.0,113.5,39.54,610.41,2.083396,1.55,2.59,80.44,8.0,3.34
2025-01-22,GREEN,45.0,60.0,7.65,8.96,25.41,2.0,1.43,0.51,65.47,23.91,129.38,9.0,389.24,1.2996820000000002,3.45,2.39,54.38,7.828000000000001,5.71
2025-01-23,BROWN,45.0,52.42,6.94,12.46,28.1,1.5,1.41,0.36,69.34,15.0,93.78,13.98,370.67,0.881328,4.09,1.68,52.46,6.926,3.64
2025-01-24,BROWN,45.0,53.18,7.93,12.38,25.9,1.51,1.18,0.68,55.38,16.28,142.22,30.68,451.03,1.0848319999999998,4.47,1.67,64.96,8.0,6.3
2025-01-25,MIXED,45.0,60.0,7.65,8.63,27.7,1.81,0.86,0.72,68.29,20.54,144.05,42.03,331.15,0.816608,2.87,2.08,39.26,6.006,6.08
2025-01-26,MIXED,45.0,60.0,7.81,12.36,26.43,1.81,1.26,0.89,70.0,22.63,108.99,25.86,540.1,1.1762000000000001,4.45,2.0,58.81,7.881,6.41
2025-01-27,GREEN,45.0,60.0,6.81,14.09,29.03,2.0,1.01,0.69,69.75,15.0,90.0,6.85,418.49,1.9734120000000002,3.34,2.52,78.31,8.0,4.84
2025-01-28,MIXED,45.0,60.0,7.25,14.33,28.09,1.76,1.35,0.57,70.0,20.58,137.64,48.58,560.68,1.2791639999999997,2.64,2.01,63.64,8.0,5.2
2025-01-29,GREEN,45.0,60.0,7.28,9.46,29.16,2.0,0.82,0.6,53.27,18.24,101.28,39.03,588.7,0.9689749999999999,4.84,2.45,39.55,6.404999999999999,6.39
2025-01-30,GREEN,45.0,60.0,6.81,12.2,28.66,1.97,1.15,0.85,56.53,20.14,142.08,13.05,492.99,1.95559,4.26,2.45,79.82,8.0,6.07
2025-01-31,MIXED,45.0,60.0,7.31,12.46,28.98,1.77,0.88,0.85,70.0,15.0,115.02,35.03,463.89,0.6089999999999999,3.75,2.03,30.0,5.029999999999999,4.73
2025-02-01,BROWN,45.0,53.14,7.37,5.87,25.08,1.5,0.99,0.54,70.0,16.69,102.95,14.92,324.17,1.084713,1.75,1.47,73.79,8.0,3.47
2025-02-02,MIXED,45.0,60.0,6.67,13.26,26.63,1.79,1.5,0.8,64.4,22.03,94.02,22.41,402.22,1.199865,3.03,2.05,58.53,7.903,5.72
2025-02-03,BROWN,45.0,53.15,7.02,7.72,28.69,1.5,0.73,0.36,70.0,15.0,107.07,48.02,422.51,1.13082,3.86,1.41,80.2,8.0,4.87
2025-02-04,MIXED,45.0,60.0,7.31,9.76,28.98,1.79,0.92,1.0,62.94,20.86,106.09,42.96,650.0,1.5746489999999997,1.68,2.07,76.07,8.0,5.3
2025-02-05,MIXED,45.0,60.0,6.58,12.76,25.84,1.77,0.94,0.51,70.0,21.14,129.24,42.79,650.0,0.869114,3.99,2.06,42.19,6.279,4.54
2025-02-06,MIXED,45.4,60.0,7.06,7.94,27.12,1.73,0.67,0.52,70.0,15.0,90.0,37.07,563.94,1.099696,2.8,2.08,52.87,7.367,6.71
2025-02-07,BROWN,45.0,51.68,7.71,6.26,27.73,1.5,1.5,0.8,50.11,21.69,140.92,43.01,403.48,1.305,4.43,1.45,90.0,8.0,6.37
2025-02-08,BROWN,45.0,51.56,7.72,9.2,29.56,1.52,1.05,0.62,65.67,20.71,106.75,32.24,492.83,0.7722,1.55,1.43,54.0,6.83,5.98
2025-02-09,BROWN,45.0,53.78,7.04,6.29,25.68,1.51,0.52,0.7,70.0,23.81,94.3,42.7,487.56,0.507,2.5,1.69,30.0,4.6899999999999995,3.69
2025-02-10,BROWN,45.0,52.16,7.01,13.22,25.23,1.5,1.44,0.76,70.0,15.0,149.93,27.57,392.18,0.7177499999999999,1.05,1.65,43.5,6.0,3.41
2025-02-11,MIXED,45.0,60.0,6.91,7.64,26.37,1.8,0.92,0.86,70.0,24.42,125.55,42.04,465.76,0.777953,4.44,1.97,39.49,5.9190000000000005,4.44
2025-02-12,MIXED,45.0,60.0,6.74,8.04,29.47,1.75,0.61,0.72,70.0,22.43,126.2,31.18,569.67,0.9238529999999998,1.83,2.03,45.51,6.5809999999999995,5.71
2025-02-13,BROWN,46.61,51.1,6.64,9.19,28.91,1.5,0.71,0.66,70.0,16.43,121.81,44.88,457.6,1.0212,2.64,1.48,69.0,8.0,3.94
2025-02-14,MIXED,45.0,60.0,7.11,7.15,27.77,1.79,0.84,0.58,67.52,15.1,124.81,22.49,377.85,1.3514089999999999,3.66,1.99,67.91,8.0,6.75
2025-02-15,MIXED,45.0,60.0,7.37,10.59,26.88,1.79,1.15,0.54,59.62,15.0,139.5,37.4,498.98,1.3218299999999998,4.79,1.9,69.57,8.0,6.14
2025-02-16,GREEN,45.0,60.0,6.75,7.32,25.15,1.97,0.8,0.49,70.0,15.03,146.76,50.0,386.59,1.78825,4.96,2.3,77.75,8.0,5.65
2025-02-17,BROWN,45.0,51.7,6.57,14.44,29.07,1.53,0.5,0.97,60.86,15.56,150.0,25.34,365.65,0.983052,4.43,1.66,59.22,7.582,3.16
2025-02-18,BROWN,45.0,52.38,7.39,7.72,26.98,1.52,1.21,0.6,66.24,17.0,96.18,28.34,463.89,0.537,3.75,1.79,30.0,4.79,6.24
2025-02-19,MIXED,45.0,60.0,6.53,14.76,25.86,1.8,0.71,0.36,55.16,20.5,110.48,45.47,607.34,1.7393040000000002,5.0,2.04,85.26,8.0,5.06
2025-02-20,BROWN,45.0,51.98,6.88,10.31,25.1,1.52,0.57,0.47,70.0,21.56,126.19,20.56,333.77,0.747346,1.73,1.42,52.63,6.683,3.03
2025-02-21,MIXED,45.0,60.0,7.74,10.36,27.34,1.84,1.08,0.99,68.63,23.01,136.18,7.03,580.24,0.810068,4.72,1.96,41.33,6.093,5.51
2025-02-22,BROWN,45.0,52.18,7.61,13.19,26.99,1.5,0.58,0.83,54.53,23.88,98.54,18.86,450.63,0.750386,4.47,1.33,56.42,6.972,4.01
2025-02-23,BROWN,45.0,50.73,6.9,9.4,29.28,1.52,0.55,0.54,70.0,20.7,95.14,37.53,622.56,0.783054,1.49,1.53,51.18,6.648000000000001,5.97
2025-02-24,GREEN,45.0,60.0,7.95,10.99,26.79,1.96,1.5,0.33,62.67,23.05,91.05,12.5,463.24,1.761228,4.07,2.41,73.08,8.0,6.48
2025-02-25,MIXED,45.0,60.0,6.51,13.75,29.7,1.8,1.27,0.95,63.33,19.34,150.0,25.14,392.75,1.0175949999999998,1.45,2.15,47.33,6.882999999999999,4.24
2025-02-26,BROWN,45.0,51.34,7.33,6.1,27.53,1.5,1.31,0.43,58.72,15.0,112.56,39.69,383.91,0.844701,3.48,1.43,59.07,7.337,6.09
2025-02-27,BROWN,45.0,52.27,6.94,8.17,28.68,1.5,0.77,0.72,64.37,24.16,98.7,5.16,318.35,0.8942160000000001,4.27,1.59,56.24,7.214,3.48
2025-02-28,GREEN,45.0,60.0,6.65,8.66,25.89,1.97,1.27,0.7,57.65,15.64,150.0,20.09,568.56,1.9370399999999999,3.1,2.4,80.71,8.0,4.93
2025-03-01,MIXED,55.82,56.33,7.75,12.8,27.16,1.79,1.5,0.76,55.36,24.75,146.25,5.23,526.54,1.4570549999999998,1.02,2.15,67.77,8.0,5.89
2025-03-02,GREEN,65.0,60.0,6.79,6.04,29.46,2.0,1.07,0.73,63.41,32.9,113.93,19.64,323.72,2.0243349999999998,2.73,2.65,76.39,8.0,6.63
2025-03-03,BROWN,65.0,42.23,7.52,12.16,29.05,1.5,1.07,0.67,61.35,28.95,114.66,45.89,646.75,0.886938,1.31,1.37,64.74,7.843999999999999,5.15
2025-03-04,MIXED,60.9,53.82,7.55,11.28,25.12,1.79,1.03,0.54,52.03,34.9,143.09,24.19,607.65,0.8494259999999998,1.67,2.01,42.26,6.236,3.75
2025-03-05,MIXED,57.52,54.67,6.53,8.94,29.93,1.77,0.88,0.89,68.98,35.0,137.48,10.14,558.69,0.8382989999999999,3.27,2.09,40.11,6.101,6.26
2025-03-06,BROWN,54.69,43.07,6.5,7.57,28.65,1.52,1.21,0.92,44.68,34.46,103.97,15.34,420.4,0.64351,3.54,1.45,44.38,5.888000000000001,4.39
2025-03-07,GREEN,63.39,60.0,7.85,9.91,28.52,1.99,1.03,0.92,69.88,29.64,106.2,34.06,316.49,1.456483,1.49,2.33,62.51,8.0,3.93
2025-03-08,GREEN,65.0,60.0,7.73,10.36,26.1,2.0,0.82,0.46,62.1,29.59,109.06,26.24,375.22,0.9302250000000001,1.68,2.37,39.25,6.295,5.15
2025-03-09,MIXED,59.35,55.77,7.59,13.19,26.3,1.76,1.11,0.91,70.0,23.67,134.51,5.0,589.89,1.1972880000000001,1.39,2.16,55.43,7.703,6.81
2025-03-10,MIXED,53.68,54.64,7.48,12.21,29.0,1.82,0.91,0.46,45.77,21.26,140.53,34.31,527.65,1.726922,1.12,1.99,86.78,8.0,5.41
