Date,Waste_Type,Temperature,Moisture_Content,pH_Level,Oxygen_Level,Carbon_Nitrogen_Ratio,Nitrogen_Content,Potassium_Content,Phosphorus_Content,Ambient_Humidity,Ambient_Temperature,Waste_Height,Particle_Size,Bulk_Density,Final_Volume_Reduction,Odor_Level,Decomposition_Rate,Time_Elapsed,Maturity_Index,Turning_Frequency
2025-01-05,BROWN,45.0,51.9,6.51,12.04,27.98,1.5,1.4,0.39,66.59,15.0,103.9,8.05,648.63,0.53576,1.7,1.48,36.2,5.1,6.71
2025-01-06,BROWN,45.0,51.88,6.91,12.61,26.8,1.53,0.75,0.31,59.16,15.0,139.22,13.17,336.58,1.1432189999999998,2.07,1.47,77.77,8.0,3.4
2025-01-07,MIXED,45.0,60.0,7.66,13.88,29.23,1.84,1.32,0.77,70.0,18.51,122.25,6.9,392.07,0.722722,3.95,2.09,34.58,5.548,5.32
2025-01-08,BROWN,45.0,52.59,7.29,7.96,27.8,1.5,0.86,0.3,65.13,15.0,101.05,38.18,374.0,1.016064,1.15,1.47,69.12,8.0,4.74
2025-01-09,GREEN,45.0,60.0,6.52,8.37,27.31,2.0,0.88,0.59,57.86,22.82,112.59,22.9,564.51,1.951908,3.8,2.66,73.38,8.0,6.27
2025-01-10,MIXED,45.0,60.0,7.16,11.46,25.76,1.79,0.93,0.98,70.0,19.84,131.79,21.39,618.61,1.428372,3.02,1.98,72.14,8.0,4.78
2025-01-11,BROWN,45.0,52.5,7.2,8.3,25.52,1.5,0.56,0.7,53.39,17.33,141.32,48.04,382.27,0.9036690000000001,1.52,1.41,64.09,7.819000000000001,4.81
2025-01-12,MIXED,45.0,60.0,7.65,5.57,25.77,1.81,0.8,0.6,69.62,17.34,146.88,15.69,451.84,1.6798,4.03,2.0,83.99,8.0,3.8
2025-01-13,MIXED,45.0,60.0,6.63,8.87,26.42,1.77,0.74,1.0,69.54,20.44,105.02,25.85,479.18,1.8247790000000002,3.73,2.09,87.31,8.0,4.78
2025-01-14,MIXED,45.0,60.0,7.92,13.38,29.18,1.78,0.82,0.89,70.0,18.37,137.54,39.67,552.12,0.800052,3.32,2.09,38.28,5.918,4.62
2025-01-15,GREEN,45.0,60.0,6.5,7.07,25.28,2.0,0.66,0.69,69.64,15.0,114.99,26.3,354.04,0.987044,2.58,2.54,38.86,6.426,3.98
2025-01-16,GREEN,46.11,60.0,7.56,5.82,26.1,2.0,1.42,0.99,70.0,20.52,142.5,39.64,385.22,1.1360549999999998,4.5,2.65,42.87,6.936999999999999,6.24
2025-01-17,GREEN,45.0,60.0,7.99,11.48,26.03,2.0,1.41,0.75,70.0,15.79,146.07,43.16,359.09,1.263064,3.65,2.48,50.93,7.573,6.64
2025-01-18,GREEN,45.0,60.0,7.52,15.0,27.02,1.96,1.47,0.78,62.12,15.0,92.83,49.78,379.5,1.6718879999999998,3.01,2.44,68.52,8.0,5.37
2025-01-19,BROWN,45.0,52.28,7.89,13.64,25.39,1.55,0.86,0.57,70.0,15.0,150.0,7.58,322.97,0.971913,1.23,1.41,68.93,8.0,3.47
2025-01-20,MIXED,45.0,60.0,6.91,7.35,29.93,1.77,0.53,0.62,70.0,19.91,113.57,41.98,359.88,1.7287199999999998,1.27,2.1,82.32,8.0,3.39
2025-01-21,MIXED,45.0,60.0,6.74,13.72,25.92,1.79,0.94,0.89,60.47,15.41,115.78,38.46,362.19,1.2637120000000002,4.58,1.84,68.68,8.0,6.16
2025-01-22,BROWN,45.0,50.3,7.59,13.98,30.0,1.5,1.19,0.92,70.0,15.62,118.33,17.23,526.06,0.8268000000000001,3.27,1.3,63.6,7.66,6.69
2025-01-23,GREEN,45.0,60.0,6.6,12.57,25.0,1.95,1.04,0.78,70.0,18.13,109.41,10.21,618.87,1.55844,3.53,2.6,59.94,8.0,6.55
2025-01-24,MIXED,45.0,60.0,7.51,12.62,28.46,1.75,1.1,0.65,65.16,15.0,107.18,41.59,352.05,1.330368,4.97,1.92,69.29,8.0,4.48
2025-01-25,GREEN,45.0,60.0,6.5,11.64,28.49,2.0,0.99,0.61,70.0,22.17,123.73,35.27,597.18,1.74885,1.59,2.67,65.5,8.0,5.29
2025-01-26,GREEN,45.0,60.0,7.54,8.09,29.38,1.98,0.76,0.92,59.68,19.38,117.4,12.96,518.93,2.237625,2.83,2.55,87.75,8.0,4.93
2025-01-27,BROWN,45.94,50.98,7.96,7.05,26.71,1.5,0.82,0.46,70.0,15.0,149.35,45.5,648.69,1.2925220000000002,2.27,1.54,83.93,8.0,3.0
2025-01-28,GREEN,45.0,60.0,7.25,13.71,25.93,2.0,0.98,0.35,70.0,23.15,106.94,8.53,318.59,1.3378860000000001,2.0,2.33,57.42,8.0,3.72
2025-01-29,GREEN,45.0,60.0,7.95,8.19,25.17,1.98,0.94,0.52,56.6,15.0,91.17,28.41,530.77,1.334415,4.77,2.55,52.33,7.7829999999999995,3.54
2025-01-30,BROWN,45.0,51.46,7.62,11.33,28.63,1.53,1.3,0.67,70.0,22.17,109.17,7.68,373.81,0.892545,4.42,1.57,56.85,7.255000000000001,6.33
2025-01-31,GREEN,45.0,60.0,6.5,6.0,25.89,1.98,1.22,0.61,70.0,22.27,129.52,12.21,342.86,1.264686,3.86,2.46,51.41,7.601,6.18
2025-02-01,GREEN,45.0,60.0,6.94,11.84,28.17,2.0,0.74,0.5,59.69,15.88,114.34,50.0,545.62,1.5969100000000003,4.1,2.45,65.18,8.0,3.5
2025-02-02,BROWN,45.0,52.6,7.3,5.96,26.43,1.51,0.8,0.51,67.99,18.4,139.62,41.54,644.83,0.46169000000000004,1.31,1.37,33.7,4.74,5.57
2025-02-03,GREEN,45.0,60.0,7.12,10.7,28.79,1.99,1.28,0.84,56.76,15.0,135.12,39.18,606.83,1.6184609999999997,1.03,2.61,62.01,8.0,5.8
2025-02-04,GREEN,45.0,60.0,6.77,11.74,27.71,2.0,0.55,0.34,70.0,15.27,114.99,45.34,300.0,1.574232,4.8,2.68,58.74,8.0,5.34
2025-02-05,GREEN,45.0,60.0,6.54,10.51,28.87,1.99,0.86,0.93,56.44,17.47,126.99,21.67,430.22,0.765,1.25,2.55,30.0,5.55,3.36
2025-02-06,MIXED,45.0,60.0,6.87,12.2,27.92,1.77,1.27,0.71,70.0,20.98,110.26,49.76,412.28,1.687604,3.65,2.14,78.86,8.0,3.81
2025-02-07,GREEN,45.0,60.0,6.65,6.58,29.18,2.0,0.81,0.37,58.55,15.0,139.73,22.22,627.32,2.16475,2.56,2.5,86.59,8.0,5.39
2025-02-08,BROWN,45.0,53.16,6.67,6.61,26.88,1.5,1.32,0.66,70.0,19.05,136.77,37.7,480.78,0.8275450000000001,3.94,1.55,53.39,6.889,6.14
2025-02-09,GREEN,45.0,60.0,7.63,11.15,28.97,2.0,1.2,0.79,70.0,15.8,150.0,16.83,645.26,1.639783,1.46,2.51,65.33,8.0,4.73
2025-02-10,GREEN,45.0,60.0,6.73,9.35,29.85,2.0,1.03,0.97,63.09,16.56,95.84,39.27,366.43,1.3852019999999998,2.75,2.58,53.69,7.949,5.44
2025-02-11,BROWN,45.0,51.5,6.58,5.38,25.4,1.5,0.61,0.94,70.0,15.0,136.32,39.57,511.92,0.788522,4.63,1.51,52.22,6.731999999999999,5.52
2025-02-12,GREEN,45.0,60.0,7.11,5.6,26.74,1.99,1.47,0.54,70.0,15.65,122.28,46.65,641.84,2.330443,2.15,2.63,88.61,8.0,6.12
2025-02-13,BROWN,45.0,52.88,7.09,12.83,25.39,1.5,0.66,0.71,64.96,20.0,101.56,43.71,448.95,1.097215,2.27,1.45,75.67,8.0,3.34
2025-02-14,GREEN,45.0,60.0,6.6,14.11,25.86,1.98,0.65,0.39,70.0,15.0,137.84,34.74,338.94,1.7924239999999998,1.66,2.44,73.46,8.0,4.48
2025-02-15,GREEN,45.0,60.0,7.05,6.6,28.89,1.98,0.77,0.35,70.0,20.82,130.99,6.17,313.95,1.23802,1.46,2.59,47.8,7.369999999999999,5.4
2025-02-16,GREEN,45.0,60.0,7.06,14.36,27.78,2.0,1.41,0.75,70.0,20.89,116.85,35.7,585.24,1.312047,3.99,2.61,50.27,7.6370000000000005,6.61
2025-02-17,BROWN,45.0,52.28,6.83,8.47,26.77,1.54,0.58,0.69,70.0,21.6,135.02,44.58,497.9,1.030608,1.0,1.44,71.57,8.0,5.4
2025-02-18,BROWN,45.0,50.72,7.28,6.23,25.95,1.5,0.95,0.8,70.0,15.0,114.43,41.31,330.59,0.5274719999999999,1.79,1.44,36.63,5.103,4.12
2025-02-19,MIXED,45.0,60.0,7.23,13.27,27.76,1.79,0.7,0.97,70.0,20.62,98.07,27.58,576.28,0.6977880000000001,2.63,1.89,36.92,5.582,5.9
2025-02-20,MIXED,45.0,60.0,7.78,10.35,27.59,1.84,1.5,0.8,65.45,23.35,134.57,5.8,576.59,1.5645449999999999,3.62,1.85,84.57,8.0,6.6
2025-02-21,GREEN,45.0,60.0,7.15,5.8,28.95,2.0,0.94,0.98,70.0,18.43,137.03,49.31,408.17,1.1958030000000002,4.82,2.43,49.21,7.351000000000001,3.7
2025-02-22,MIXED,45.0,60.0,6.91,11.88,26.73,1.76,1.08,0.58,51.07,15.0,104.72,37.83,364.24,0.597,3.38,1.99,30.0,4.99,4.75
2025-02-23,BROWN,45.0,50.6,6.93,12.66,28.35,1.54,1.28,0.87,70.0,15.0,127.02,20.91,532.49,1.009842,1.5,1.41,71.62,8.0,4.76
2025-02-24,MIXED,45.0,60.0,7.8,5.0,28.55,1.81,0.55,0.77,59.32,15.0,115.52,13.48,545.08,0.630315,5.0,1.89,33.35,5.225,5.57
2025-02-25,MIXED,45.0,60.0,7.26,8.58,29.81,1.79,0.8,0.47,70.0,20.99,134.83,38.68,359.68,0.68547,3.35,2.19,31.3,5.32,5.39
2025-02-26,BROWN,45.0,51.65,7.0,14.73,25.0,1.5,0.5,0.41,70.0,17.04,90.0,45.66,540.69,1.277388,1.91,1.48,86.31,8.0,4.37
2025-02-27,MIXED,45.0,60.0,7.2,12.08,26.26,1.82,1.33,0.53,50.72,19.51,130.69,45.1,475.29,1.474545,1.55,1.97,74.85,8.0,4.54
2025-02-28,MIXED,45.0,60.0,7.29,12.37,26.47,1.77,0.87,0.32,70.0,23.22,115.24,5.0,446.79,1.347012,2.98,1.86,72.42,8.0,6.49
2025-03-01,GREEN,65.0,60.0,6.71,11.74,29.53,1.98,0.5,0.97,49.21,35.0,138.63,21.01,480.98,1.6584210000000001,2.24,2.39,69.39,8.0,6.06
2025-03-02,MIXED,65.0,56.39,7.72,8.53,28.57,1.83,1.25,0.36,53.36,23.36,92.84,13.61,553.02,0.650238,1.43,2.02,32.19,5.239,5.23
2025-03-03,BROWN,57.07,44.11,7.54,11.15,29.21,1.5,0.75,0.99,64.81,35.0,115.34,35.77,610.56,0.968627,4.74,1.73,55.99,7.329000000000001,4.96
2025-03-04,GREEN,62.36,60.0,7.93,11.16,28.14,1.96,1.37,0.97,44.82,27.94,120.33,15.84,342.58,2.252856,3.84,2.58,87.32,8.0,5.78
2025-03-05,GREEN,60.28,60.0,8.0,11.05,27.39,1.98,0.88,0.47,70.0,25.15,103.4,13.82,300.93,2.2534709999999993,1.53,2.53,89.07,8.0,5.85
2025-03-06,GREEN,65.0,60.0,7.29,6.91,26.96,2.0,0.8,0.5,56.39,26.99,108.64,25.75,591.81,1.140566,4.59,2.57,44.38,7.008000000000001,6.49
2025-03-07,MIXED,65.0,53.74,7.87,10.57,29.29,1.84,1.23,0.31,70.0,29.86,116.72,25.24,508.39,0.7092999999999999,4.87,2.05,34.6,5.51,6.47
2025-03-08,MIXED,56.71,55.89,7.44,7.93,26.33,1.79,0.72,0.37,48.19,30.87,138.56,19.82,325.2,0.603,1.94,2.01,30.0,5.01,4.7
2025-03-09,BROWN,65.0,44.27,6.61,8.87,28.84,1.5,0.73,0.55,53.53,25.45,97.14,13.36,616.54,0.8970389999999999,2.5,1.43,62.73,7.702999999999999,3.69
2025-03-10,BROWN,61.9,44.56,6.62,8.67,28.62,1.5,0.86,0.77,54.13,35.0,98.15,21.55,431.93,0.6386360000000001,1.08,1.58,40.42,5.622,4.91
