Date,Waste_Type,Temperature,Moisture_Content,pH_Level,Oxygen_Level,Carbon_Nitrogen_Ratio,Nitrogen_Content,Potassium_Content,Phosphorus_Content,Ambient_Humidity,Ambient_Temperature,Waste_Height,Particle_Size,Bulk_Density,Final_Volume_Reduction,Odor_Level,Decomposition_Rate,Time_Elapsed,Maturity_Index,Turning_Frequency
2025-01-05,GREEN,45.0,60.0,7.8,9.02,30.0,2.0,0.97,0.8,55.43,24.35,108.15,21.06,444.28,1.647436,3.37,2.38,69.22,8.0,6.08
2025-01-06,MIXED,45.0,60.0,6.99,7.32,27.32,1.83,0.63,0.49,64.96,21.06,139.6,45.4,419.28,1.456322,3.5,2.11,69.02,8.0,4.82
2025-01-07,MIXED,45.0,60.0,7.71,9.54,29.46,1.82,1.06,0.59,57.76,23.08,121.54,11.17,571.95,0.882402,4.22,2.11,41.82,6.292,4.56
2025-01-08,GREEN,45.0,60.0,6.96,13.52,26.45,1.96,1.36,0.59,70.0,22.88,140.35,12.43,627.43,1.6946650000000003,4.64,2.45,69.17,8.0,4.8
2025-01-09,GREEN,45.0,60.0,6.71,6.39,25.25,2.0,0.58,0.69,70.0,21.71,143.85,26.8,582.19,1.8512,4.96,2.6,71.2,8.0,4.04
2025-01-10,GREEN,47.22,60.0,7.99,6.88,29.2,1.98,1.16,0.61,62.75,15.0,104.38,26.77,471.71,1.7100719999999998,4.23,2.34,73.08,8.0,6.4
2025-01-11,MIXED,45.01,60.0,7.06,5.86,27.62,1.83,1.23,0.51,70.0,15.0,131.57,39.12,327.57,0.7875239999999999,3.48,2.19,35.96,5.786,3.57
2025-01-12,GREEN,45.0,60.0,6.5,9.4,28.64,1.98,0.78,0.58,67.77,17.98,115.98,28.04,420.41,1.4505599999999998,3.4,2.4,60.44,8.0,3.65
2025-01-13,BROWN,45.0,51.28,7.06,10.22,26.13,1.52,1.27,0.65,58.59,21.37,105.28,45.44,607.89,0.7000360000000001,3.92,1.51,46.36,6.146,6.24
2025-01-14,GREEN,45.0,60.0,7.75,10.32,28.71,2.0,0.87,0.76,62.64,21.33,101.25,47.79,463.56,1.6630600000000002,1.56,2.45,67.88,8.0,6.38
2025-01-15,BROWN,45.0,51.27,7.15,13.2,28.07,1.53,1.21,0.54,59.82,20.25,91.93,14.03,510.46,0.806061,2.53,1.39,57.99,7.189,6.0
2025-01-16,MIXED,45.0,60.0,7.93,7.38,28.15,1.81,1.5,0.56,68.2,16.04,95.68,26.88,401.78,1.7178,2.83,2.1,81.8,8.0,4.23
2025-01-17,GREEN,45.0,60.0,8.0,14.57,28.64,2.0,0.74,0.69,57.81,20.81,120.32,40.26,590.08,0.925698,3.57,2.46,37.63,6.223000000000001,5.78
2025-01-18,MIXED,45.0,60.0,6.55,10.81,26.01,1.83,1.16,0.32,57.47,21.95,106.13,22.51,335.53,0.579,1.92,1.93,30.0,4.93,5.81
2025-01-19,BROWN,45.0,52.26,6.84,5.98,29.76,1.52,0.66,0.39,70.0,15.0,125.74,7.16,444.55,1.024308,3.11,1.48,69.21,8.0,5.07
2025-01-20,GREEN,45.0,60.0,7.78,11.23,30.0,1.99,0.73,0.87,70.0,15.0,120.32,13.74,401.38,1.888275,1.86,2.55,74.05,8.0,3.78
2025-01-21,GREEN,45.0,60.0,7.92,10.3,28.54,2.0,0.71,0.51,70.0,15.0,104.36,41.99,319.3,1.666714,1.52,2.38,70.03,8.0,6.79
2025-01-22,BROWN,45.0,52.96,6.5,12.0,25.0,1.5,1.4,0.96,70.0,15.0,119.69,15.48,377.17,0.59445,3.09,1.5,39.63,5.463,5.27
2025-01-23,BROWN,45.0,51.14,7.06,12.69,29.95,1.53,1.1,0.93,63.6,17.85,109.71,7.54,305.7,0.5328839999999999,4.92,1.32,40.37,5.357,3.19
2025-01-24,MIXED,45.0,60.0,6.7,12.97,29.49,1.81,1.12,0.79,70.0,22.7,128.61,47.25,406.0,1.746799,3.56,1.97,88.67,8.0,6.34
2025-01-25,GREEN,45.0,60.0,7.14,12.53,28.59,2.0,1.02,0.65,61.99,15.82,94.74,26.56,545.31,1.054872,4.08,2.52,41.86,6.7059999999999995,4.01
2025-01-26,GREEN,45.0,60.0,6.56,12.18,28.9,1.98,0.95,1.0,70.0,15.0,145.24,6.3,429.35,1.8811520000000002,1.33,2.47,76.16,8.0,3.89
2025-01-27,MIXED,45.0,60.0,6.9,14.89,28.77,1.78,1.36,0.84,70.0,22.83,94.02,15.3,526.9,1.536936,1.8,2.04,75.34,8.0,7.0
2025-01-28,BROWN,45.0,52.85,7.74,13.05,26.49,1.5,0.54,0.77,70.0,16.95,142.07,39.86,642.79,0.531202,3.88,1.33,39.94,5.324,4.12
2025-01-29,BROWN,45.0,52.62,7.25,13.73,29.57,1.5,0.81,0.49,58.98,23.08,118.06,37.48,640.88,0.7746700000000001,3.57,1.3,59.59,7.259,4.42
2025-01-30,GREEN,45.0,60.0,6.75,5.3,26.52,1.97,1.5,0.43,65.01,22.42,121.54,22.71,461.78,0.838842,3.97,2.51,33.42,5.852,6.52
2025-01-31,GREEN,45.0,60.0,6.61,5.6,28.22,2.0,0.82,0.59,53.41,15.0,103.12,23.22,422.84,2.2476089999999997,2.89,2.73,82.33,8.0,4.04
2025-02-01,MIXED,45.0,60.0,7.52,14.21,29.72,1.83,0.79,0.6,62.37,19.8,95.42,26.68,300.0,1.046406,2.71,2.01,52.06,7.216,3.85
2025-02-02,GREEN,45.0,60.0,6.69,5.63,28.14,2.0,0.72,0.36,70.0,16.91,132.39,28.36,605.07,1.1320780000000001,3.68,2.54,44.57,6.997,5.14
2025-02-03,MIXED,45.0,60.0,7.68,8.03,25.23,1.77,1.03,0.38,53.31,15.0,133.05,15.28,456.53,1.328494,2.24,2.06,64.49,8.0,6.09
2025-02-04,MIXED,45.0,60.0,7.8,9.18,28.61,1.83,1.03,0.91,70.0,18.71,91.6,13.61,300.68,1.582675,4.13,1.85,85.55,8.0,6.47
2025-02-05,BROWN,45.08,51.31,6.5,7.27,29.73,1.5,0.78,1.0,70.0,15.0,91.84,36.88,329.06,0.884832,1.0,1.56,56.72,7.231999999999999,6.33
2025-02-06,BROWN,45.0,52.43,6.67,13.1,25.96,1.51,1.24,0.41,56.19,19.55,122.58,43.42,515.21,1.194768,4.46,1.44,82.97,8.0,6.87
2025-02-07,MIXED,45.0,60.0,7.68,6.26,26.72,1.82,0.6,0.41,70.0,17.72,108.11,16.96,448.59,1.070184,4.23,2.04,52.46,7.2860000000000005,5.75
2025-02-08,BROWN,45.0,52.77,6.54,12.34,25.0,1.5,1.03,0.32,57.27,22.2,150.0,47.41,616.28,0.8589179999999998,3.46,1.46,58.83,7.343,3.28
2025-02-09,BROWN,45.0,51.22,6.58,13.1,26.02,1.5,0.86,0.69,70.0,22.3,102.64,35.55,551.32,1.04755,1.44,1.46,71.75,8.0,6.66
2025-02-10,BROWN,45.0,49.82,6.84,11.65,28.75,1.5,0.94,0.91,70.0,15.0,148.49,33.86,558.07,1.0098559999999999,4.61,1.24,81.44,8.0,5.72
2025-02-11,BROWN,45.0,50.44,6.82,14.14,26.01,1.51,1.02,0.31,52.96,15.2,110.73,21.06,458.18,0.73568,1.48,1.6,45.98,6.198,4.83
2025-02-12,GREEN,45.0,60.0,6.59,5.0,26.02,1.99,1.28,0.74,70.0,15.0,133.39,44.34,507.42,2.1784950000000003,4.86,2.43,89.65,8.0,5.55
2025-02-13,GREEN,45.0,60.0,6.62,5.18,25.89,1.98,0.66,0.36,57.93,15.0,127.23,16.19,301.28,0.9726249999999999,1.37,2.51,38.75,6.385,6.74
2025-02-14,BROWN,45.0,50.3,6.79,8.08,27.8,1.51,1.36,0.81,70.0,15.0,93.77,14.04,431.74,1.226502,2.84,1.62,75.71,8.0,3.49
2025-02-15,MIXED,45.0,60.0,6.67,14.06,27.46,1.79,1.26,0.73,65.53,15.0,121.08,5.0,485.53,1.7246879999999996,3.8,2.03,84.96,8.0,6.51
2025-02-16,BROWN,45.0,52.93,7.19,5.29,28.75,1.52,1.42,0.55,70.0,23.71,113.31,30.17,379.47,1.4580000000000002,4.65,1.62,90.0,8.0,3.44
2025-02-17,MIXED,45.0,60.0,6.75,14.43,29.47,1.79,0.6,0.58,70.0,15.0,122.84,40.63,459.88,1.5552979999999998,1.59,1.94,80.17,8.0,4.68
2025-02-18,GREEN,45.0,60.0,6.89,13.98,26.0,2.0,1.17,0.96,70.0,22.15,125.76,12.74,409.27,1.9002579999999998,3.78,2.57,73.94,8.0,5.42
2025-02-19,MIXED,45.0,60.0,7.67,10.99,25.53,1.79,0.52,0.6,70.0,22.59,127.66,47.37,424.44,0.9636989999999999,1.46,2.09,46.11,6.701,5.15
2025-02-20,GREEN,46.17,60.0,6.5,5.95,27.47,2.0,1.41,0.39,70.0,22.76,144.7,44.57,577.39,2.2206659999999996,3.07,2.59,85.74,8.0,5.33
2025-02-21,GREEN,45.0,60.0,6.55,9.52,27.51,1.98,1.24,0.5,52.86,15.41,116.39,40.9,352.76,1.6643620000000001,2.83,2.66,62.57,8.0,4.89
2025-02-22,MIXED,45.0,60.0,7.06,12.91,26.06,1.81,1.08,0.8,54.53,21.48,104.38,12.76,535.05,0.88755,2.99,1.94,45.75,6.515000000000001,5.99
2025-02-23,BROWN,45.0,51.62,7.7,6.84,30.0,1.5,1.13,0.5,70.0,15.0,126.53,23.11,529.73,0.699867,2.59,1.47,47.61,6.231,6.33
2025-02-24,GREEN,45.0,60.0,6.85,10.11,27.22,1.98,0.78,0.78,57.03,19.17,125.21,18.95,535.5,1.11384,3.46,2.55,43.68,6.918,5.71
2025-02-25,GREEN,46.07,60.0,6.64,9.73,25.44,1.98,0.93,0.65,64.85,21.18,113.04,24.65,548.15,1.8080400000000003,3.91,2.6,69.54,8.0,4.72
2025-02-26,BROWN,45.0,53.54,6.73,5.89,27.5,1.5,1.24,0.49,56.36,24.63,116.06,6.04,312.18,0.58,4.13,1.45,40.0,5.45,4.19
2025-02-27,MIXED,45.0,60.0,7.67,11.09,28.2,1.81,0.8,0.95,70.0,15.0,112.68,50.0,432.75,0.9117359999999999,3.35,2.01,45.36,6.545999999999999,4.56
2025-02-28,BROWN,45.0,52.44,7.7,10.41,25.21,1.51,1.01,0.32,70.0,15.0,117.86,39.45,418.25,1.33248,4.38,1.6,83.28,8.0,4.39
2025-03-01,BROWN,65.0,44.35,7.41,5.52,27.4,1.52,1.09,0.63,70.0,32.79,120.12,20.57,420.43,1.01556,4.44,1.55,65.52,8.0,3.22
2025-03-02,GREEN,64.66,60.0,7.43,7.52,28.66,1.99,1.21,0.35,53.73,27.38,117.63,11.94,579.52,1.6508269999999998,4.71,2.51,65.77,8.0,5.21
2025-03-03,BROWN,55.06,44.94,7.06,5.99,25.36,1.5,0.68,0.88,62.3,24.91,126.61,9.99,565.47,0.9372269999999999,2.04,1.41,66.47,8.0,5.07
2025-03-04,MIXED,62.22,54.71,7.43,10.04,27.99,1.8,1.18,0.41,56.36,35.0,117.37,9.79,521.95,1.2051699999999999,3.76,1.9,63.43,8.0,3.85
2025-03-05,BROWN,65.0,45.79,6.69,6.19,27.72,1.5,1.09,0.67,64.1,35.0,147.4,48.98,439.38,1.001503,3.1,1.57,63.79,7.949,3.0
2025-03-06,BROWN,59.35,43.17,6.59,14.1,25.0,1.52,0.63,0.38,51.17,24.13,135.9,10.39,609.9,0.9319149999999999,1.65,1.45,64.27,7.877,3.43
2025-03-07,MIXED,64.56,54.56,7.49,11.57,25.24,1.81,0.55,0.49,58.78,24.39,125.56,9.74,412.88,0.636192,1.0,1.88,33.84,5.264,3.79
2025-03-08,MIXED,65.0,53.39,6.79,6.04,25.12,1.79,1.03,0.63,52.81,24.42,116.96,27.99,482.36,1.483818,1.39,2.06,72.03,8.0,6.46
2025-03-09,MIXED,65.0,54.04,6.73,11.89,26.23,1.76,1.16,0.54,50.73,23.9,117.29,6.97,477.8,0.7488360000000001,4.68,1.83,40.92,5.922000000000001,5.64
2025-03-10,MIXED,57.55,54.38,6.75,8.87,27.48,1.79,1.34,0.83,57.52,16.99,110.2,7.48,641.35,1.620752,3.4,2.03,79.84,8.0,4.38
